cinema,datetext,timetext,partialHref,title,snif,type
LC,25-01-09,21:10,563756,Nosferatu,Tel Aviv,R
ML,25-01-09,21:00,58707,Nosferatu,Haifa,R
ML,25-01-09,23:45,58708,Nosferatu,Haifa,R
ML,25-01-09,21:00,82151,Nosferatu,Netanya,R
ML,25-01-09,22:25,82152,Nosferatu,Netanya,R
ML,25-01-09,23:55,82153,Nosferatu,Netanya,R
HC,25-01-09,22:30,2900,Nosferatu,Kiryat Bialik,R
HC,25-01-09,21:45,2900,Nosferatu,Kfar Saba,R
YP,25-01-09,22:30,67288,Nosferatu,Rishon Letzion,R
YP,25-01-09,00:20,67294,Nosferatu,Rishon Letzion,R
YP,25-01-09,21:45,68941,Nosferatu,Beer Sheva,R
YP,25-01-09,00:30,68964,Nosferatu,Beer Sheva,R
YP,25-01-09,23:30,58286,Nosferatu,Zichron Yaakov,R
YP,25-01-09,21:30,73842,Nosferatu,Haifa,R
YP,25-01-09,23:20,74200,Nosferatu,Haifa,R
YP,25-01-09,00:10,69143,Nosferatu,Jerusalem,R
CC,25-01-09,22:30,5458,Nosferatu,Glilot,R
CC,25-01-09,00:00,5458,Nosferatu,Glilot,R
CC,25-01-09,22:30,5458,Nosferatu,Rishon Letzion,R
CC,25-01-09,23:40,5458,Nosferatu,Rishon Letzion,R
CC,25-01-09,23:30,5458,Nosferatu,Jerusalem,R
CC,25-01-09,22:30,5458,Nosferatu,Netanya,R
CC,25-01-09,23:10,5458,Nosferatu,Chadera,R
CC,25-01-09,22:30,5458,Nosferatu,Ashdod,R
YP,25-01-09,16:05,74197,Red One,Haifa,R
ML,25-01-09,20:30,62277,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-09,16:40,82180,Sonic the Hedgehog 3,Netanya,R
ML,25-01-09,19:10,82181,Sonic the Hedgehog 3,Netanya,R
ML,25-01-09,21:40,82182,Sonic the Hedgehog 3,Netanya,R
HC,25-01-09,21:30,2871,Sonic the Hedgehog 3,Nahariya,R
HC,25-01-09,14:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-09,16:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-09,19:10,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-09,21:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-09,17:00,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-09,17:10,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-09,19:30,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-09,21:45,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-09,17:10,2871,Sonic the Hedgehog 3,Rehovot,R
CC,25-01-09,14:15,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-09,16:45,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-09,19:10,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-09,13:20,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-09,16:00,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-09,18:40,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-09,17:40,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-09,19:15,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-09,14:20,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-09,16:45,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-09,16:25,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-09,14:15,67222,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-09,16:45,67273,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-09,19:15,67223,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-09,21:40,67224,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-09,00:00,67289,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-09,21:00,67257,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-09,23:30,67298,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-09,21:15,67261,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-09,23:45,67299,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-09,16:20,47651,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-09,18:50,47652,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-09,21:20,47653,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-09,23:40,47654,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-09,14:15,68750,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-09,16:45,68751,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-09,19:15,68752,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-09,21:45,68753,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-09,00:00,68781,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-09,21:00,69096,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-09,23:30,69097,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-09,21:15,68794,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-09,23:45,68795,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-09,14:10,58282,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-09,16:30,58283,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-09,21:10,58284,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-09,14:15,73750,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,16:45,73751,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,19:00,73686,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,19:15,73752,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,21:40,73753,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,00:00,73754,Sonic the Hedgehog 3,Haifa,R
YP,25-01-09,21:00,73720,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-09,23:30,73721,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-09,21:15,74195,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-09,23:45,74229,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-09,14:15,68697,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-09,16:30,68698,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-09,19:15,68699,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-09,21:30,68700,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-09,00:00,68713,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-09,21:15,68668,Sonic the Hedgehog 3,Jerusalem,4DX
YP,25-01-09,23:45,68685,Sonic the Hedgehog 3,Jerusalem,4DX
HC,25-01-09,20:30,2839,Stand Up Guys,Kfar Saba,R
LC,25-01-09,14:50,563755,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-09,19:20,563766,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-09,21:20,563618,State Property: Blood on the Streets,Raanana,R
YP,25-01-09,14:15,67239,The Book of Wonders,Rishon Letzion,R
YP,25-01-09,17:00,67244,The Book of Wonders,Rishon Letzion,R
YP,25-01-09,19:15,67245,The Book of Wonders,Rishon Letzion,R
YP,25-01-09,21:30,67246,The Book of Wonders,Rishon Letzion,R
YP,25-01-09,17:45,47841,The Book of Wonders,Ayalon,R
YP,25-01-09,20:00,47842,The Book of Wonders,Ayalon,R
YP,25-01-09,22:10,47843,The Book of Wonders,Ayalon,R
YP,25-01-09,00:15,47844,The Book of Wonders,Ayalon,R
YP,25-01-09,14:10,69053,The Book of Wonders,Beer Sheva,R
YP,25-01-09,16:10,69054,The Book of Wonders,Beer Sheva,R
YP,25-01-09,18:10,69055,The Book of Wonders,Beer Sheva,R
YP,25-01-09,20:15,69056,The Book of Wonders,Beer Sheva,R
YP,25-01-09,22:20,69057,The Book of Wonders,Beer Sheva,R
YP,25-01-09,00:30,69088,The Book of Wonders,Beer Sheva,R
YP,25-01-09,15:00,58475,The Book of Wonders,Zichron Yaakov,R
YP,25-01-09,16:50,58445,The Book of Wonders,Zichron Yaakov,R
YP,25-01-09,19:00,58285,The Book of Wonders,Zichron Yaakov,R
YP,25-01-09,22:00,58446,The Book of Wonders,Zichron Yaakov,R
YP,25-01-09,17:00,74127,The Book of Wonders,Haifa,R
YP,25-01-09,19:10,74128,The Book of Wonders,Haifa,R
YP,25-01-09,21:20,74129,The Book of Wonders,Haifa,R
YP,25-01-09,23:25,74154,The Book of Wonders,Haifa,R
YP,25-01-09,16:30,69022,The Book of Wonders,Jerusalem,R
YP,25-01-09,18:20,68951,The Book of Wonders,Jerusalem,R
YP,25-01-09,20:20,68952,The Book of Wonders,Jerusalem,R
YP,25-01-09,22:20,68953,The Book of Wonders,Jerusalem,R
YP,25-01-09,00:20,68974,The Book of Wonders,Jerusalem,R
ML,25-01-09,12:30,2038,The Book of Wonders,Glilot,UPGRADE
LC,25-01-09,11:15,563765,The Braid,Tel Aviv,R
CC,25-01-09,14:30,5057,The Braid,Glilot,R
CC,25-01-09,18:20,5057,The Braid,Glilot,R
CC,25-01-09,15:40,5057,The Braid,Rishon Letzion,R
YP,25-01-09,15:00,47464,The Braid,Ayalon,R
YP,25-01-09,14:15,58444,The Braid,Zichron Yaakov,R
LC,25-01-09,21:30,563621,The Order,Raanana,R
LC,25-01-09,21:40,563754,The Order,Tel Aviv,R
ML,25-01-09,20:45,82154,The Order,Netanya,R
ML,25-01-09,23:20,82155,The Order,Netanya,R
HC,25-01-09,19:35,2911,The Order,Kiryat Bialik,R
HC,25-01-09,22:00,2911,The Order,Kiryat Bialik,R
HC,25-01-09,19:40,2911,The Order,Modiin,R
HC,25-01-09,21:45,2911,The Order,Rehovot,R
CC,25-01-09,20:20,5415,The Order,Glilot,R
CC,25-01-09,10:30,5415,The Order,Rishon Letzion,R
CC,25-01-09,13:10,5415,The Order,Rishon Letzion,R
CC,25-01-09,20:20,5415,The Order,Rishon Letzion,R
CC,25-01-09,21:00,5415,The Order,Rishon Letzion,R
CC,25-01-09,23:00,5415,The Order,Rishon Letzion,R
CC,25-01-09,19:35,5415,The Order,Jerusalem,R
CC,25-01-09,22:10,5415,The Order,Jerusalem,R
CC,25-01-09,21:50,5415,The Order,Kfar Saba,R
CC,25-01-09,20:50,5415,The Order,Netanya,Prime
CC,25-01-09,18:50,5415,The Order,Beer Sheva,R
CC,25-01-09,21:30,5415,The Order,Beer Sheva,R
CC,25-01-09,22:45,5415,The Order,Chadera,R
CC,25-01-09,21:45,5415,The Order,Ashdod,R
YP,25-01-09,17:30,67217,The Order,Rishon Letzion,R
YP,25-01-09,19:50,67218,The Order,Rishon Letzion,R
YP,25-01-09,22:10,67219,The Order,Rishon Letzion,R
YP,25-01-09,00:30,67286,The Order,Rishon Letzion,R
YP,25-01-09,18:30,47906,The Order,Ayalon,R
YP,25-01-09,16:30,68939,The Order,Beer Sheva,R
YP,25-01-09,23:00,58193,The Order,Zichron Yaakov,R
YP,25-01-09,20:00,74321,The Order,Haifa,R
YP,25-01-09,00:10,73843,The Order,Haifa,R
YP,25-01-09,18:50,68791,The Order,Jerusalem,R
YP,25-01-09,21:15,68792,The Order,Jerusalem,R
YP,25-01-09,23:40,68809,The Order,Jerusalem,R
RH,25-01-09,21:50,44455,The Order,Givataim,R
YP,25-01-09,14:20,67232,The Palace,Rishon Letzion,R
YP,25-01-09,17:30,67226,The Palace,Rishon Letzion,R
YP,25-01-09,19:45,67227,The Palace,Rishon Letzion,R
YP,25-01-09,22:00,67228,The Palace,Rishon Letzion,R
YP,25-01-09,00:10,67290,The Palace,Rishon Letzion,R
YP,25-01-09,14:30,47741,The Palace,Ayalon,R
YP,25-01-09,18:30,47694,The Palace,Ayalon,R
YP,25-01-09,19:50,47742,The Palace,Ayalon,R
YP,25-01-09,22:00,47743,The Palace,Ayalon,R
YP,25-01-09,00:10,47744,The Palace,Ayalon,R
YP,25-01-09,17:30,68623,The Palace,Beer Sheva,R
YP,25-01-09,19:40,68624,The Palace,Beer Sheva,R
YP,25-01-09,21:45,68625,The Palace,Beer Sheva,R
YP,25-01-09,00:00,68642,The Palace,Beer Sheva,R
CC,25-01-09,14:15,5224,The Palace,Glilot,R
CC,25-01-09,16:00,5224,The Palace,Glilot,R
CC,25-01-09,18:50,5224,The Palace,Glilot,R
CC,25-01-09,21:20,5224,The Palace,Glilot,R
CC,25-01-09,11:30,5224,The Palace,Rishon Letzion,R
CC,25-01-09,18:45,5224,The Palace,Rishon Letzion,R
CC,25-01-09,21:15,5224,The Palace,Rishon Letzion,R
YP,25-01-09,16:50,58380,The Palace,Zichron Yaakov,R
YP,25-01-09,17:10,58476,The Palace,Zichron Yaakov,R
YP,25-01-09,21:40,58381,The Palace,Zichron Yaakov,R
YP,25-01-09,23:50,58382,The Palace,Zichron Yaakov,R
CC,25-01-09,18:50,5224,The Palace,Jerusalem,R
YP,25-01-09,14:40,74158,The Palace,Haifa,R
YP,25-01-09,17:00,74159,The Palace,Haifa,R
YP,25-01-09,19:15,74160,The Palace,Haifa,R
YP,25-01-09,21:30,74161,The Palace,Haifa,R
YP,25-01-09,23:40,74162,The Palace,Haifa,R
CC,25-01-09,21:50,5224,The Palace,Kfar Saba,R
YP,25-01-09,17:40,69090,The Palace,Jerusalem,R
YP,25-01-09,19:45,69091,The Palace,Jerusalem,R
YP,25-01-09,21:50,69092,The Palace,Jerusalem,R
YP,25-01-09,00:00,69109,The Palace,Jerusalem,R
CC,25-01-09,18:30,5224,The Palace,Netanya,Prime
CC,25-01-09,19:00,5224,The Palace,Beer Sheva,R
CC,25-01-09,18:30,5224,The Palace,Chadera,R
CC,25-01-09,21:30,5224,The Palace,Chadera,Prime
CC,25-01-09,20:00,5224,The Palace,Ashdod,R
RH,25-01-09,17:00,44404,The Palace,Givataim,R
RH,25-01-09,19:30,44405,The Palace,Givataim,R
RH,25-01-09,21:55,44384,The Palace,Givataim,R
HC,25-01-09,19:30,2748,The Property,Kfar Saba,R
YP,25-01-09,18:40,74198,The Property,Haifa,R
YP,25-01-09,14:10,69021,The Property,Jerusalem,R
HC,25-01-09,14:00,2750,The Ring,Kiryat Bialik,R
HC,25-01-09,16:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-09,19:15,2750,The Ring,Kiryat Bialik,R
HC,25-01-09,20:15,2750,The Ring,Kiryat Bialik,R
HC,25-01-09,21:50,2750,The Ring,Kiryat Bialik,R
HC,25-01-09,20:30,2750,The Ring,Haifa,R
HC,25-01-09,20:45,2750,The Ring,Kfar Saba,Premium
HC,25-01-09,19:40,2750,The Ring,Modiin,R
HC,25-01-09,20:50,2750,The Ring,Modiin,R
HC,25-01-09,22:10,2750,The Ring,Modiin,R
HC,25-01-09,19:15,2750,The Ring,Rehovot,R
HC,25-01-09,21:50,2750,The Ring,Rehovot,R
LC,25-01-09,16:40,563622,The Ring,Raanana,R
LC,25-01-09,19:00,563620,The Ring,Raanana,R
LC,25-01-09,11:00,563749,The Ring,Tel Aviv,R
LC,25-01-09,13:40,563750,The Ring,Tel Aviv,R
LC,25-01-09,16:50,563751,The Ring,Tel Aviv,R
LC,25-01-09,19:00,563752,The Ring,Tel Aviv,R
YP,25-01-09,14:15,67229,The Ring,Rishon Letzion,R
YP,25-01-09,16:20,67240,The Ring,Rishon Letzion,R
YP,25-01-09,16:45,67193,The Ring,Rishon Letzion,R
YP,25-01-09,18:50,67241,The Ring,Rishon Letzion,R
YP,25-01-09,19:30,67252,The Ring,Rishon Letzion,R
YP,25-01-09,21:30,67235,The Ring,Rishon Letzion,R
YP,25-01-09,00:00,67292,The Ring,Rishon Letzion,R
YP,25-01-09,18:15,67264,The Ring,Rishon Letzion,VIP
YP,25-01-09,21:15,67265,The Ring,Rishon Letzion,VIP
YP,25-01-09,00:00,67301,The Ring,Rishon Letzion,VIP
YP,25-01-09,16:00,47693,The Ring,Ayalon,R
YP,25-01-09,19:00,47559,The Ring,Ayalon,R
YP,25-01-09,21:30,47560,The Ring,Ayalon,R
YP,25-01-09,00:00,47561,The Ring,Ayalon,R
YP,25-01-09,14:10,68860,The Ring,Beer Sheva,R
YP,25-01-09,19:15,68594,The Ring,Beer Sheva,R
YP,25-01-09,21:00,68568,The Ring,Beer Sheva,R
YP,25-01-09,23:30,68569,The Ring,Beer Sheva,R
YP,25-01-09,14:00,58312,The Ring,Zichron Yaakov,R
YP,25-01-09,16:30,58313,The Ring,Zichron Yaakov,R
YP,25-01-09,19:00,58314,The Ring,Zichron Yaakov,R
YP,25-01-09,21:30,58315,The Ring,Zichron Yaakov,R
YP,25-01-09,00:00,58316,The Ring,Zichron Yaakov,R
YP,25-01-09,15:30,74061,The Ring,Haifa,R
YP,25-01-09,18:15,74062,The Ring,Haifa,R
YP,25-01-09,21:15,73687,The Ring,Haifa,R
YP,25-01-09,23:50,73688,The Ring,Haifa,R
YP,25-01-09,19:15,73889,The Ring,Haifa,VIP
YP,25-01-09,21:50,73890,The Ring,Haifa,VIP
YP,25-01-09,00:00,73952,The Ring,Haifa,VIP
YP,25-01-09,14:00,68916,The Ring,Jerusalem,R
YP,25-01-09,16:25,68917,The Ring,Jerusalem,R
YP,25-01-09,18:50,68918,The Ring,Jerusalem,R
YP,25-01-09,21:15,68919,The Ring,Jerusalem,R
YP,25-01-09,23:40,68936,The Ring,Jerusalem,R
RH,25-01-09,19:20,44361,The Ring,Givataim,R
RH,25-01-09,21:50,44362,The Ring,Givataim,R
RH,25-01-09,19:20,21451,The Ring,Kiryat Ono,R
RH,25-01-09,21:50,21452,The Ring,Kiryat Ono,R
LC,25-01-09,18:45,563975,The Room Next Door,Jerusalem,R
LC,25-01-09,16:30,563613,The Room Next Door,Raanana,R
LC,25-01-09,19:00,563614,The Room Next Door,Raanana,R
LC,25-01-09,21:30,563615,The Room Next Door,Raanana,R
LC,25-01-09,11:15,563737,The Room Next Door,Tel Aviv,R
LC,25-01-09,13:30,563738,The Room Next Door,Tel Aviv,R
LC,25-01-09,15:50,563739,The Room Next Door,Tel Aviv,R
LC,25-01-09,18:45,563740,The Room Next Door,Tel Aviv,R
LC,25-01-09,21:30,563741,The Room Next Door,Tel Aviv,R
YP,25-01-09,21:00,47907,The Room Next Door,Ayalon,R
YP,25-01-09,23:00,47467,The Room Next Door,Ayalon,R
YP,25-01-09,14:20,58411,The Room Next Door,Zichron Yaakov,R
CC,25-01-09,10:40,5387,The Room Next Door,Rishon Letzion,R
YP,25-01-09,18:45,69023,The Room Next Door,Jerusalem,R
RH,25-01-09,17:00,44453,The Room Next Door,Givataim,R
RH,25-01-09,21:50,21474,The Room Next Door,Kiryat Ono,R
HC,25-01-09,21:50,2832,The Substance,Kiryat Bialik,R
CC,25-01-09,21:45,5360,The Substance,Glilot,R
CC,25-01-09,21:15,5360,The Substance,Rishon Letzion,R
YP,25-01-09,21:15,67277,The Substance,Rishon Letzion,R
YP,25-01-09,00:10,67278,The Substance,Rishon Letzion,R
YP,25-01-09,21:35,47493,The Substance,Ayalon,R
YP,25-01-09,00:15,47527,The Substance,Ayalon,R
YP,25-01-09,22:00,68595,The Substance,Beer Sheva,R
YP,25-01-09,23:40,73993,The Substance,Haifa,R
YP,25-01-09,00:00,67275,The Successor,Rishon Letzion,R
YP,25-01-09,23:20,47908,The Successor,Ayalon,R
YP,25-01-09,19:45,68896,The Successor,Beer Sheva,R
YP,25-01-09,15:30,69148,The Successor,Jerusalem,R
YP,25-01-09,14:15,73989,Under Therapy,Haifa,R
YP,25-01-09,16:20,73990,Under Therapy,Haifa,R
YP,25-01-09,21:15,73992,Venom: The Last Dance,Haifa,R
ML,25-01-09,18:15,62262,Wicked,Carmiel,R
ML,25-01-09,21:25,62261,Wicked,Carmiel,R
LC,25-01-09,15:50,563761,Wicked,Tel Aviv,R
ML,25-01-09,14:35,58689,Wicked,Haifa,R
ML,25-01-09,22:20,58687,Wicked,Haifa,R
ML,25-01-09,23:40,58688,Wicked,Haifa,R
ML,25-01-09,18:55,82162,Wicked,Netanya,R
ML,25-01-09,22:20,82161,Wicked,Netanya,R
HC,25-01-09,20:30,2806,Wicked,Nahariya,R
HC,25-01-09,15:30,2806,Wicked,Kiryat Bialik,R
HC,25-01-09,18:40,2806,Wicked,Kiryat Bialik,R
HC,25-01-09,20:00,2806,Wicked,Kiryat Bialik,R
HC,25-01-09,21:50,2806,Wicked,Kiryat Bialik,R
HC,25-01-09,23:10,2806,Wicked,Kiryat Bialik,R
HC,25-01-09,21:00,2806,Wicked,Modiin,R
HC,25-01-09,18:30,2806,Wicked,Rehovot,R
HC,25-01-09,21:40,2806,Wicked,Rehovot,R
HC,25-01-09,22:05,2806,Wicked,Ashdod,R
CC,25-01-09,16:40,5142,Wicked,Glilot,R
CC,25-01-09,20:00,5142,Wicked,Glilot,R
CC,25-01-09,18:30,5142,Wicked,Rishon Letzion,R
CC,25-01-09,16:50,5142,Wicked,Jerusalem,R
CC,25-01-09,20:15,5142,Wicked,Jerusalem,R
CC,25-01-09,15:30,5142,Wicked,Kfar Saba,R
CC,25-01-09,18:30,5142,Wicked,Beer Sheva,R
CC,25-01-09,14:00,5142,Wicked,Chadera,R
CC,25-01-09,14:10,5142,Wicked,Ashdod,R
CC,25-01-09,17:35,5142,Wicked,Ashdod,R
YP,25-01-09,14:00,67225,Wicked,Rishon Letzion,R
YP,25-01-09,17:20,67237,Wicked,Rishon Letzion,R
YP,25-01-09,20:30,67238,Wicked,Rishon Letzion,R
YP,25-01-09,23:45,67293,Wicked,Rishon Letzion,R
YP,25-01-09,21:00,67208,Wicked,Rishon Letzion,IMAX
YP,25-01-09,00:10,67283,Wicked,Rishon Letzion,IMAX
YP,25-01-09,14:30,47840,Wicked,Ayalon,R
YP,25-01-09,18:40,47594,Wicked,Ayalon,R
YP,25-01-09,20:40,47695,Wicked,Ayalon,R
YP,25-01-09,23:50,47696,Wicked,Ayalon,R
YP,25-01-09,14:30,68975,Wicked,Beer Sheva,R
YP,25-01-09,21:00,68977,Wicked,Beer Sheva,R
YP,25-01-09,21:00,68660,Wicked,Beer Sheva,IMAX
YP,25-01-09,00:10,68661,Wicked,Beer Sheva,IMAX
YP,25-01-09,16:45,58191,Wicked,Zichron Yaakov,R
YP,25-01-09,19:50,58192,Wicked,Zichron Yaakov,R
YP,25-01-09,18:00,73950,Wicked,Haifa,VIP
YP,25-01-09,20:30,73811,Wicked,Haifa,R
YP,25-01-09,23:40,73812,Wicked,Haifa,R
YP,25-01-09,14:45,68726,Wicked,Jerusalem,R
YP,25-01-09,21:30,68825,Wicked,Jerusalem,IMAX
RH,25-01-09,18:50,44383,Wicked,Givataim,R
RH,25-01-09,17:00,17224,Wicked,Tel Aviv,R
RH,25-01-09,20:30,17225,Wicked,Tel Aviv,R
CC,25-01-09,16:40,5495,Wild Diamond,Glilot,R
CC,25-01-09,19:10,5495,Wild Diamond,Glilot,R
CC,25-01-09,21:40,5495,Wild Diamond,Glilot,R
YP,25-01-09,17:00,67230,Wild Diamond,Rishon Letzion,R
YP,25-01-09,19:15,67231,Wild Diamond,Rishon Letzion,R
YP,25-01-09,21:30,67274,Wild Diamond,Rishon Letzion,R
YP,25-01-09,23:50,67291,Wild Diamond,Rishon Letzion,R
YP,25-01-09,17:00,47775,Wild Diamond,Ayalon,R
YP,25-01-09,19:15,47776,Wild Diamond,Ayalon,R
YP,25-01-09,21:30,47777,Wild Diamond,Ayalon,R
YP,25-01-09,23:45,47778,Wild Diamond,Ayalon,R
YP,25-01-09,14:45,69015,Wild Diamond,Beer Sheva,R
YP,25-01-09,17:25,69016,Wild Diamond,Beer Sheva,R
YP,25-01-09,20:00,69017,Wild Diamond,Beer Sheva,R
YP,25-01-09,22:10,69018,Wild Diamond,Beer Sheva,R
YP,25-01-09,00:20,69019,Wild Diamond,Beer Sheva,R
YP,25-01-09,16:50,58412,Wild Diamond,Zichron Yaakov,R
YP,25-01-09,19:20,58477,Wild Diamond,Zichron Yaakov,R
YP,25-01-09,21:50,58413,Wild Diamond,Zichron Yaakov,R
YP,25-01-09,00:00,58414,Wild Diamond,Zichron Yaakov,R
YP,25-01-09,17:00,73873,Wild Diamond,Haifa,R
YP,25-01-09,19:15,73874,Wild Diamond,Haifa,R
YP,25-01-09,21:30,73875,Wild Diamond,Haifa,R
YP,25-01-09,23:45,73876,Wild Diamond,Haifa,R
YP,25-01-09,17:00,68990,Wild Diamond,Jerusalem,R
YP,25-01-09,19:10,68991,Wild Diamond,Jerusalem,R
YP,25-01-09,21:20,68992,Wild Diamond,Jerusalem,R
YP,25-01-09,23:30,69005,Wild Diamond,Jerusalem,R
HC,25-01-10,14:45,2853,200% Wolf,Kiryat Bialik,R
HC,25-01-10,23:15,2860,9 Bullets,Kiryat Bialik,R
CC,25-01-10,00:10,5393,9 Bullets,Glilot,R
CC,25-01-10,21:30,5393,9 Bullets,Rishon Letzion,R
CC,25-01-10,00:00,5393,9 Bullets,Rishon Letzion,R
CC,25-01-10,22:00,5393,9 Bullets,Beer Sheva,R
CC,25-01-10,23:40,5393,9 Bullets,Chadera,R
CC,25-01-10,23:45,5393,9 Bullets,Ashdod,R
CC,25-01-10,10:30,5241,9/11: I Was There,Glilot,R
CC,25-01-10,11:45,5241,9/11: I Was There,Glilot,R
CC,25-01-10,13:20,5241,9/11: I Was There,Glilot,R
CC,25-01-10,14:30,5241,9/11: I Was There,Glilot,R
CC,25-01-10,16:10,5241,9/11: I Was There,Glilot,R
CC,25-01-10,17:15,5241,9/11: I Was There,Glilot,R
CC,25-01-10,19:00,5241,9/11: I Was There,Glilot,R
CC,25-01-10,20:20,5241,9/11: I Was There,Glilot,R
CC,25-01-10,21:45,5241,9/11: I Was There,Glilot,R
CC,25-01-10,23:05,5241,9/11: I Was There,Glilot,R
CC,25-01-10,19:30,5241,9/11: I Was There,Glilot,VIP
CC,25-01-10,10:30,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,13:20,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,16:10,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,18:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,19:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,20:10,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,21:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,21:50,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-10,18:00,5241,9/11: I Was There,Rishon Letzion,VIP
CC,25-01-10,21:00,5241,9/11: I Was There,Rishon Letzion,VIP
CC,25-01-10,10:20,5241,9/11: I Was There,Jerusalem,R
CC,25-01-10,13:10,5241,9/11: I Was There,Jerusalem,R
CC,25-01-10,16:10,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-10,19:20,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-10,21:00,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-10,21:50,5241,9/11: I Was There,Kfar Saba,Prime
CC,25-01-10,12:00,5241,9/11: I Was There,Netanya,R
CC,25-01-10,14:40,5241,9/11: I Was There,Netanya,R
CC,25-01-10,19:45,5241,9/11: I Was There,Netanya,R
CC,25-01-10,22:20,5241,9/11: I Was There,Netanya,R
CC,25-01-10,20:40,5241,9/11: I Was There,Netanya,Prime
CC,25-01-10,15:50,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-10,19:00,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-10,21:30,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-10,14:00,5241,9/11: I Was There,Chadera,R
